,clump_p1,clump_r2,clump_kb,p_window_size,p_slide_size,p_LD_threshold,numberofpca,h2,numberofvariants,h2model,clumpprune,Method,Phenotype,relatedmatrix,data,Unnamed: 0.1,refset,weightset,alphamodelvalue,precomputedfile
721,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.5902348,169925.8,REML AI algorithm_standardized_genotype_covariate,yes,DPR-Gemma-Heritability,SampleData1,0.0,0.0,,,,,
722,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.298632266,169925.8,REML AI algorithm_standardized_genotype_covariate_pca,yes,DPR-Gemma-Heritability,SampleData1,0.0,0.0,,,,,
723,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.9997286,543195.2,REML AI algorithm_centered_genotype,no,DPR-Gemma-Heritability,SampleData1,0.0,0.0,,,,,
724,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.9136098,543195.2,REML AI algorithm_centered_genotype_covariate,no,DPR-Gemma-Heritability,SampleData1,0.0,0.0,,,,,
725,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.9160004,543195.2,REML AI algorithm_centered_genotype_covariate_pca,no,DPR-Gemma-Heritability,SampleData1,0.0,0.0,,,,,
726,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.9999268,543195.2,REML AI algorithm_standardized_genotype,no,DPR-Gemma-Heritability,SampleData1,0.0,0.0,,,,,
727,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.9083418,543195.2,REML AI algorithm_standardized_genotype_covariate,no,DPR-Gemma-Heritability,SampleData1,0.0,0.0,,,,,
728,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.8802426000000001,543195.2,REML AI algorithm_standardized_genotype_covariate_pca,no,DPR-Gemma-Heritability,SampleData1,0.0,0.0,,,,,
729,,,,,,,-,0.1316,42826.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,body_mass_index_bmi,,,0.0,0.0,0.0,,
730,,,,,,,-,0.115,42525.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,body_mass_index_bmi,,,1.0,0.0,0.0,,
731,,,,,,,-,0.1238,42525.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,body_mass_index_bmi,,,2.0,0.0,0.0,,
732,,,,,,,-,0.1117999999999999,42525.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,body_mass_index_bmi,,,3.0,0.0,0.0,,
733,,,,,,,-,-0.0427,40657.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,hypertension,,,0.0,0.0,0.0,,
734,,,,,,,-,-0.0348,40362.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,hypertension,,,1.0,0.0,0.0,,
735,,,,,,,-,-0.049,40362.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,hypertension,,,2.0,0.0,0.0,,
736,,,,,,,-,-0.0293,40362.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,hypertension,,,3.0,0.0,0.0,,
737,,,,,,,-,0.0575,1173808.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,depression,,,0.0,0.0,0.0,,
738,,,,,,,-,0.0496,1167359.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,depression,,,1.0,0.0,0.0,,
739,,,,,,,-,0.0635,1167359.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,depression,,,2.0,0.0,0.0,,
740,,,,,,,-,0.062,1167359.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,depression,,,3.0,0.0,0.0,,
741,,,,,,,-,0.0152,352911.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,asthma,,,0.0,0.0,0.0,,
742,,,,,,,-,0.0152,351596.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,asthma,,,1.0,0.0,0.0,,
743,,,,,,,-,0.0145999999999999,351596.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,asthma,,,2.0,0.0,0.0,,
744,,,,,,,-,0.0153,351596.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,asthma,,,3.0,0.0,0.0,,
745,,,,,,,-,-0.0183,666.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,osteoarthritis,,,0.0,0.0,0.0,,
746,,,,,,,-,-0.0087,663.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,osteoarthritis,,,1.0,0.0,0.0,,
747,,,,,,,-,-0.0011,663.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,osteoarthritis,,,2.0,0.0,0.0,,
748,,,,,,,-,0.0119,663.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,osteoarthritis,,,3.0,0.0,0.0,,
749,,,,,,,-,0.0419,1201183.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,high_cholesterol,,,0.0,0.0,0.0,,
750,,,,,,,-,0.0346,1181187.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,high_cholesterol,,,1.0,0.0,0.0,,
751,,,,,,,-,0.047,1181187.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,high_cholesterol,,,2.0,0.0,0.0,,
752,,,,,,,-,0.0456,1181187.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,high_cholesterol,,,3.0,0.0,0.0,,
753,,,,,,,-,0.0227,1195849.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,irritable_bowel_syndrome,,,0.0,0.0,0.0,,
754,,,,,,,-,0.0191,1181058.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,irritable_bowel_syndrome,,,1.0,0.0,0.0,,
755,,,,,,,-,0.0256,1181058.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,irritable_bowel_syndrome,,,2.0,0.0,0.0,,
756,,,,,,,-,0.0251,1181058.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,irritable_bowel_syndrome,,,3.0,0.0,0.0,,
757,,,,,,,-,0.1089,42902.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,hypothyroidism_myxoedema,,,0.0,0.0,0.0,,
758,,,,,,,-,0.1123,42601.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,hypothyroidism_myxoedema,,,1.0,0.0,0.0,,
759,,,,,,,-,0.0935,42601.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,hypothyroidism_myxoedema,,,2.0,0.0,0.0,,
760,,,,,,,-,0.1032,42601.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,hypothyroidism_myxoedema,,,3.0,0.0,0.0,,
761,,,,,,,-,0.0038,42902.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,,,0.0,0.0,0.0,,
762,,,,,,,-,0.0006,42601.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,,,1.0,0.0,0.0,,
763,,,,,,,-,0.0045,42601.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,,,2.0,0.0,0.0,,
764,,,,,,,-,0.0015,42601.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,,,3.0,0.0,0.0,,
765,,,,,,,-,0.0015,1161043.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,migraine,,,0.0,0.0,0.0,,
766,,,,,,,-,0.0011,1154917.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,migraine,,,1.0,0.0,0.0,,
767,,,,,,,-,0.0014,1154917.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,migraine,,,2.0,0.0,0.0,,
768,,,,,,,-,0.0011,1154917.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,migraine,,,3.0,0.0,0.0,,
769,,,,,,,-,0.5769,138483.0,LDSC_eur_ref_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,SampleData1,,,0.0,0.0,0.0,,
770,,,,,,,-,0.4634999999999999,136928.0,LDSC_eur_ref_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,SampleData1,,,1.0,0.0,0.0,,
771,,,,,,,-,0.5646,136928.0,LDSC_eur_w_ld_chr_eur_ref_ld_chr,no,LDSC-Heritability,SampleData1,,,2.0,0.0,0.0,,
772,,,,,,,-,0.5396,136928.0,LDSC_eur_w_ld_chr_eur_w_ld_chr,no,LDSC-Heritability,SampleData1,,,3.0,0.0,0.0,,
773,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1617868,10445.4,LDAK_human_yes,yes,LDAK-Calculated-Heritability,body_mass_index_bmi,0.0,0.0,,,,0.0,
774,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1584017999999999,10445.4,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,body_mass_index_bmi,0.0,0.0,,,,0.0,
775,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1584017999999999,10445.4,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,body_mass_index_bmi,0.0,0.0,,,,0.0,
776,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1584017999999999,10445.4,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,body_mass_index_bmi,0.0,0.0,,,,0.0,
777,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1584017999999999,10445.4,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,body_mass_index_bmi,0.0,0.0,,,,0.0,
778,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1584017999999999,10445.4,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,body_mass_index_bmi,0.0,0.0,,,,0.0,
779,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1584017999999999,10445.4,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,body_mass_index_bmi,0.0,0.0,,,,0.0,
780,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1584017999999999,10445.4,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,body_mass_index_bmi,0.0,0.0,,,,0.0,
781,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1116698,9153.4,LDAK_human_yes,yes,LDAK-Calculated-Heritability,hypertension,0.0,0.0,,,,0.0,
782,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.117757,9153.4,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,hypertension,0.0,0.0,,,,0.0,
783,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.117757,9153.4,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,hypertension,0.0,0.0,,,,0.0,
784,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.117757,9153.4,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,hypertension,0.0,0.0,,,,0.0,
785,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.117757,9153.4,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,hypertension,0.0,0.0,,,,0.0,
786,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.117757,9153.4,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,hypertension,0.0,0.0,,,,0.0,
787,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.117757,9153.4,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,hypertension,0.0,0.0,,,,0.0,
788,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.117757,9153.4,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,hypertension,0.0,0.0,,,,0.0,
789,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1495787999999999,173903.6,LDAK_human_yes,yes,LDAK-Calculated-Heritability,depression,0.0,0.0,,,,0.0,
790,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1563893999999999,173903.6,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,depression,0.0,0.0,,,,0.0,
791,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1563893999999999,173903.6,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,depression,0.0,0.0,,,,0.0,
792,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1563893999999999,173903.6,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,depression,0.0,0.0,,,,0.0,
793,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1563893999999999,173903.6,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,depression,0.0,0.0,,,,0.0,
794,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1563893999999999,173903.6,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,depression,0.0,0.0,,,,0.0,
795,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1563893999999999,173903.6,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,depression,0.0,0.0,,,,0.0,
796,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1563893999999999,173903.6,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,depression,0.0,0.0,,,,0.0,
797,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0343505999999999,10321.2,LDAK_human_yes,yes,LDAK-Calculated-Heritability,asthma,0.0,0.0,,,,0.0,
798,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.036129,10321.2,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,asthma,0.0,0.0,,,,0.0,
799,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.036129,10321.2,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,asthma,0.0,0.0,,,,0.0,
800,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.036129,10321.2,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,asthma,0.0,0.0,,,,0.0,
801,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.036129,10321.2,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,asthma,0.0,0.0,,,,0.0,
802,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.036129,10321.2,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,asthma,0.0,0.0,,,,0.0,
803,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.036129,10321.2,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,asthma,0.0,0.0,,,,0.0,
804,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.036129,10321.2,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,asthma,0.0,0.0,,,,0.0,
805,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0012338,329.4,LDAK_human_yes,yes,LDAK-Calculated-Heritability,osteoarthritis,0.0,0.0,,,,0.0,
806,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0012358,329.4,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,osteoarthritis,0.0,0.0,,,,0.0,
807,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0012358,329.4,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,osteoarthritis,0.0,0.0,,,,0.0,
808,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0012358,329.4,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,osteoarthritis,0.0,0.0,,,,0.0,
809,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0012358,329.4,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,osteoarthritis,0.0,0.0,,,,0.0,
810,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0012358,329.4,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,osteoarthritis,0.0,0.0,,,,0.0,
811,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0012358,329.4,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,osteoarthritis,0.0,0.0,,,,0.0,
812,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0012358,329.4,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,osteoarthritis,0.0,0.0,,,,0.0,
813,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1192902,181529.8,LDAK_human_yes,yes,LDAK-Calculated-Heritability,high_cholesterol,0.0,0.0,,,,0.0,
814,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1251496,181529.8,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,high_cholesterol,0.0,0.0,,,,0.0,
815,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1251496,181529.8,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,high_cholesterol,0.0,0.0,,,,0.0,
816,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1251496,181529.8,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,high_cholesterol,0.0,0.0,,,,0.0,
817,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1251496,181529.8,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,high_cholesterol,0.0,0.0,,,,0.0,
818,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1251496,181529.8,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,high_cholesterol,0.0,0.0,,,,0.0,
819,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1251496,181529.8,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,high_cholesterol,0.0,0.0,,,,0.0,
820,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.1251496,181529.8,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,high_cholesterol,0.0,0.0,,,,0.0,
821,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0820036,180928.2,LDAK_human_yes,yes,LDAK-Calculated-Heritability,irritable_bowel_syndrome,0.0,0.0,,,,0.0,
822,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0868732,180928.2,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,irritable_bowel_syndrome,0.0,0.0,,,,0.0,
823,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0868732,180928.2,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,irritable_bowel_syndrome,0.0,0.0,,,,0.0,
824,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0868732,180928.2,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,irritable_bowel_syndrome,0.0,0.0,,,,0.0,
825,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0868732,180928.2,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,irritable_bowel_syndrome,0.0,0.0,,,,0.0,
826,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0868732,180928.2,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,irritable_bowel_syndrome,0.0,0.0,,,,0.0,
827,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0868732,180928.2,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,irritable_bowel_syndrome,0.0,0.0,,,,0.0,
828,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0868732,180928.2,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,irritable_bowel_syndrome,0.0,0.0,,,,0.0,
829,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0600962,10590.0,LDAK_human_yes,yes,LDAK-Calculated-Heritability,hypothyroidism_myxoedema,0.0,0.0,,,,0.0,
830,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0622988,10590.0,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,hypothyroidism_myxoedema,0.0,0.0,,,,0.0,
831,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0622988,10590.0,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,hypothyroidism_myxoedema,0.0,0.0,,,,0.0,
832,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0622988,10590.0,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,hypothyroidism_myxoedema,0.0,0.0,,,,0.0,
833,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0622988,10590.0,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,hypothyroidism_myxoedema,0.0,0.0,,,,0.0,
834,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0622988,10590.0,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,hypothyroidism_myxoedema,0.0,0.0,,,,0.0,
835,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0622988,10590.0,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,hypothyroidism_myxoedema,0.0,0.0,,,,0.0,
836,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0622988,10590.0,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,hypothyroidism_myxoedema,0.0,0.0,,,,0.0,
837,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.017674,10576.4,LDAK_human_yes,yes,LDAK-Calculated-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,0.0,,,,0.0,
838,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0189227999999999,10576.4,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,0.0,,,,0.0,
839,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0189227999999999,10576.4,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,0.0,,,,0.0,
840,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0189227999999999,10576.4,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,0.0,,,,0.0,
841,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0189227999999999,10576.4,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,0.0,,,,0.0,
842,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0189227999999999,10576.4,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,0.0,,,,0.0,
843,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0189227999999999,10576.4,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,0.0,,,,0.0,
844,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0189227999999999,10576.4,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,0.0,,,,0.0,
845,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0620786,174698.6,LDAK_human_yes,yes,LDAK-Calculated-Heritability,migraine,0.0,0.0,,,,0.0,
846,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0668028,174698.6,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,migraine,0.0,0.0,,,,0.0,
847,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0668028,174698.6,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,migraine,0.0,0.0,,,,0.0,
848,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0668028,174698.6,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,migraine,0.0,0.0,,,,0.0,
849,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0668028,174698.6,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,migraine,0.0,0.0,,,,0.0,
850,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0668028,174698.6,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,migraine,0.0,0.0,,,,0.0,
851,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0668028,174698.6,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,migraine,0.0,0.0,,,,0.0,
852,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.0668028,174698.6,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,migraine,0.0,0.0,,,,0.0,
853,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.732394,174077.2,LDAK_human_yes,yes,LDAK-Calculated-Heritability,SampleData1,0.0,0.0,,,,0.0,
854,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.742601,174077.2,LDAK_GCTA_yes,yes,LDAK-Calculated-Heritability,SampleData1,0.0,0.0,,,,0.0,
855,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.742601,174077.2,LDAK_BLD-LDAK_yes,yes,LDAK-Calculated-Heritability,SampleData1,0.0,0.0,,,,0.0,
856,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.742601,174077.2,LDAK_alpha_1.0_yes,yes,LDAK-Calculated-Heritability,SampleData1,0.0,0.0,,,,0.0,
857,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.742601,174077.2,LDAK_alpha_0.5_yes,yes,LDAK-Calculated-Heritability,SampleData1,0.0,0.0,,,,0.0,
858,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.742601,174077.2,LDAK_alpha_0.0_yes,yes,LDAK-Calculated-Heritability,SampleData1,0.0,0.0,,,,0.0,
859,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.742601,174077.2,LDAK_alpha_-0.5_yes,yes,LDAK-Calculated-Heritability,SampleData1,0.0,0.0,,,,0.0,
860,1.0,0.1,200.0,200.0,50.0,0.25,6.0,0.742601,174077.2,LDAK_alpha_yes,yes,LDAK-Calculated-Heritability,SampleData1,0.0,0.0,,,,0.0,
861,0.0,0.0,0.0,0.0,0.0,0.0,-,0.355735,42460.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,body_mass_index_bmi,0.0,,,,,,0.0
862,0.0,0.0,0.0,0.0,0.0,0.0,-,0.32522,42460.0,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,body_mass_index_bmi,0.0,,,,,,0.0
863,0.0,0.0,0.0,0.0,0.0,0.0,-,0.397541,42460.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,body_mass_index_bmi,0.0,,,,,,0.0
864,0.0,0.0,0.0,0.0,0.0,0.0,-,0.34657,83692.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,body_mass_index_bmi,0.0,,,,,,0.0
865,0.0,0.0,0.0,0.0,0.0,0.0,-,0.3187,83692.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,body_mass_index_bmi,0.0,,,,,,0.0
